MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventType,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
2,Opponent2,Opponent2_M2,,2H,219.369975,Pass,Simple pass,70,35,73,21
2,Huskies,Huskies_D6,,2H,221.267101,Others on the ball,Clearance,27,79,42,100
2,Opponent2,Opponent2_M3,,2H,231.997826,Free Kick,Throw in,70,0,64,14
2,Opponent2,Opponent2_M2,Opponent2_M3,2H,233.326716,Pass,Simple pass,64,14,40,18
2,Opponent2,Opponent2_M3,Opponent2_D4,2H,235.849356,Pass,Simple pass,40,18,26,11
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,237.52358,Pass,Simple pass,26,11,11,49
2,Opponent2,Opponent2_G1,Opponent2_D3,2H,242.896218,Pass,Simple pass,11,49,20,49
2,Opponent2,Opponent2_D3,Opponent2_M2,2H,245.014153,Pass,Simple pass,20,49,34,47
2,Opponent2,Opponent2_M2,Opponent2_D4,2H,247.544055,Pass,Simple pass,34,47,25,20
2,Opponent2,Opponent2_D4,,2H,251.112035,Others on the ball,Touch,25,20,38,21
2,Opponent2,Opponent2_D4,Opponent2_F2,2H,252.530703,Pass,Simple pass,38,21,61,32
2,Opponent2,Opponent2_F2,,2H,253.648694,Pass,Simple pass,61,32,64,35
2,Huskies,Huskies_M4,Huskies_D1,2H,255.54933,Pass,Simple pass,36,65,30,73
2,Huskies,Huskies_D1,Huskies_D3,2H,257.095413,Pass,Simple pass,30,73,28,50
2,Huskies,Huskies_D3,Huskies_G1,2H,260.141517,Pass,Simple pass,28,50,9,53
2,Huskies,Huskies_G1,,2H,262.711683,Pass,Launch,9,53,72,100
2,Opponent2,Opponent2_D4,,2H,270.69097,Free Kick,Throw in,22,0,14,15
2,Opponent2,Opponent2_D3,Opponent2_D4,2H,273.345082,Pass,Simple pass,14,15,21,8
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,277.611589,Pass,High pass,21,8,27,84
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,281.065403,Pass,Simple pass,27,84,63,78
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,285.751431,Pass,Simple pass,63,78,65,34
2,Opponent2,Opponent2_D4,,2H,290.146486,Others on the ball,Touch,65,34,67,33
2,Opponent2,Opponent2_D4,Opponent2_F2,2H,291.602796,Pass,Simple pass,67,33,72,44
2,Opponent2,Opponent2_F2,Opponent2_M1,2H,293.384183,Pass,Simple pass,72,44,70,49
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,295.409509,Pass,Simple pass,70,49,70,84
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,297.738943,Pass,Simple pass,70,84,80,86
2,Opponent2,Opponent2_M2,Opponent2_M2,2H,299.481562,Pass,Simple pass,80,86,77,86
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,301.37987,Pass,Simple pass,77,86,81,74
2,Opponent2,Opponent2_M4,,2H,302.837005,Duel,Ground attacking duel,81,74,82,60
2,Huskies,Huskies_M3,,2H,302.905098,Duel,Ground defending duel,19,26,18,40
2,Opponent2,Opponent2_M4,Opponent2_F2,2H,304.135596,Pass,Simple pass,82,60,82,51
2,Opponent2,Opponent2_F2,,2H,304.915832,Shot,Shot,82,51,0,0
2,Huskies,Huskies_D1,,2H,305.7817,Others on the ball,Touch,16,52,15,55
2,Huskies,Huskies_D1,,2H,307.242783,Duel,Ground defending duel,15,55,8,68
2,Opponent2,Opponent2_F2,,2H,307.354027,Duel,Ground attacking duel,85,45,92,32
2,Opponent2,Opponent2_F2,,2H,308.401979,Duel,Ground attacking duel,92,32,100,0
2,Huskies,Huskies_D6,,2H,308.741032,Duel,Ground defending duel,8,68,0,100
2,Opponent2,Opponent2_M3,,2H,334.840323,Free Kick,Corner,100,0,91,63
2,Huskies,Huskies_D2,,2H,337.023302,Others on the ball,Clearance,9,37,26,15
2,Opponent2,Opponent2_M2,Opponent2_M1,2H,343.39767,Pass,Simple pass,74,85,52,54
2,Opponent2,Opponent2_M1,Opponent2_F3,2H,347.957144,Pass,Simple pass,52,54,60,83
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,350.290195,Pass,Simple pass,60,83,67,85
2,Opponent2,Opponent2_M2,Opponent2_D2,2H,353.496699,Pass,Simple pass,67,85,41,80
2,Opponent2,Opponent2_D2,Opponent2_G1,2H,356.069721,Pass,Simple pass,41,80,8,51
2,Opponent2,Opponent2_G1,Opponent2_M1,2H,363.797184,Pass,Simple pass,8,51,21,24
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,366.817386,Pass,Simple pass,21,24,27,30
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,368.14283,Pass,Simple pass,27,30,30,7
2,Opponent2,Opponent2_D4,,2H,370.150532,Pass,Simple pass,30,7,65,11
2,Huskies,Huskies_D6,,2H,373.393385,Duel,Ground defending duel,35,89,8,89
2,Opponent2,Opponent2_M3,,2H,373.457536,Duel,Ground attacking duel,65,11,92,11
2,Opponent2,Opponent2_M3,,2H,379.176805,Pass,Cross,92,11,0,0
2,Huskies,Huskies_D6,,2H,380.379468,Others on the ball,Touch,7,95,0,92
2,Opponent2,Opponent2_M3,,2H,404.919118,Free Kick,Corner,100,0,0,0
2,Huskies,Huskies_G1,,2H,406.278655,Goalkeeper leaving line,Goalkeeper leaving line,100,100,0,100
2,Opponent2,Opponent2_M4,,2H,407.6337,Pass,Head pass,79,47,91,60
2,Huskies,Huskies_D2,,2H,409.567738,Pass,Head pass,9,40,24,22
2,Opponent2,Opponent2_M2,Opponent2_M2,2H,410.810303,Pass,Head pass,76,78,10,10
2,Opponent2,Opponent2_M2,,2H,411.204135,Duel,Ground loose ball duel,10,10,78,72
2,Opponent2,Opponent2_D4,Opponent2_M2,2H,411.913159,Pass,Simple pass,78,72,91,87
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,418.126353,Pass,Simple pass,91,87,87,75
2,Opponent2,Opponent2_F3,,2H,419.531283,Others on the ball,Touch,87,75,87,69
2,Huskies,Huskies_M1,Huskies_F2,2H,420.858257,Pass,Simple pass,13,31,91,89
2,Huskies,Huskies_F2,,2H,424.473361,Duel,Ground attacking duel,91,89,30,20
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,426.096692,Pass,Simple pass,70,80,90,79
2,Opponent2,Opponent2_F3,,2H,429.611489,Pass,Cross,90,79,91,51
2,Huskies,Huskies_D2,,2H,431.048444,Others on the ball,Clearance,9,49,30,50
2,Opponent2,Opponent2_D4,,2H,433.50648,Others on the ball,Touch,70,50,75,49
2,Huskies,Huskies_M3,,2H,434.455631,Duel,Ground defending duel,25,51,29,55
2,Opponent2,Opponent2_D3,,2H,435.182972,Duel,Ground attacking duel,75,49,71,45
2,Huskies,Huskies_M3,Huskies_F1,2H,435.998963,Pass,Simple pass,29,55,31,74
2,Huskies,Huskies_F1,,2H,437.21815,Others on the ball,Acceleration,31,74,62,88
2,Opponent2,Opponent2_D3,,2H,441.72641,Duel,Ground defending duel,38,12,39,15
2,Huskies,Huskies_F1,,2H,441.872233,Duel,Ground attacking duel,62,88,61,85
2,Opponent2,Opponent2_M3,,2H,442.249258,Duel,Ground loose ball duel,39,15,36,0
2,Huskies,Huskies_F1,,2H,442.579399,Duel,Ground loose ball duel,61,85,64,100
2,Opponent2,Opponent2_M3,,2H,451.259212,Free Kick,Throw in,36,0,24,22
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,456.22289,Pass,Simple pass,24,22,10,59
2,Opponent2,Opponent2_G1,Opponent2_D2,2H,457.95628,Pass,Simple pass,10,59,28,87
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,464.182237,Pass,High pass,28,87,38,23
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,469.799915,Pass,Simple pass,38,23,68,18
2,Opponent2,Opponent2_M4,,2H,473.015103,Pass,Smart pass,68,18,81,10
2,Huskies,Huskies_D6,Huskies_G1,2H,476.357565,Pass,Simple pass,19,90,6,72
2,Huskies,Huskies_G1,,2H,477.577648,Pass,Launch,6,72,29,100
2,Opponent2,Opponent2_M4,,2H,482.661906,Free Kick,Throw in,61,0,36,15
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,484.960197,Pass,Simple pass,36,15,10,50
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,489.549086,Pass,Simple pass,10,50,17,30
2,Opponent2,Opponent2_D4,Opponent2_M1,2H,491.590578,Pass,Simple pass,17,30,41,28
2,Opponent2,Opponent2_M1,,2H,500.660351,Pass,Simple pass,41,28,66,30
2,Huskies,Huskies_D6,,2H,503.047272,Duel,Ground defending duel,34,70,33,70
2,Opponent2,Opponent2_M3,,2H,503.493952,Duel,Ground attacking duel,66,30,67,30
2,Huskies,Huskies_D6,,2H,504.858355,Foul,Foul,33,70,34,70
2,Opponent2,Opponent2_M1,,2H,516.760067,Free Kick,Free Kick,63,26,66,18
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,519.867411,Pass,Simple pass,66,18,68,29
2,Opponent2,Opponent2_M1,Opponent2_F2,2H,522.245551,Pass,Simple pass,68,29,69,49
2,Opponent2,Opponent2_F2,Opponent2_M2,2H,524.270245,Pass,Simple pass,69,49,70,49
2,Opponent2,Opponent2_M2,,2H,528.213732,Pass,High pass,70,49,98,39
2,Huskies,Huskies_G1,,2H,540.516625,Free Kick,Goal kick,100,100,17,86
2,Huskies,Huskies_D1,Huskies_M1,2H,544.658708,Pass,Simple pass,17,86,26,66
2,Huskies,Huskies_M1,Huskies_D3,2H,547.592791,Pass,Simple pass,26,66,20,22
2,Huskies,Huskies_D3,Huskies_G1,2H,552.567895,Pass,Simple pass,20,22,3,9
2,Huskies,Huskies_G1,,2H,558.516978,Pass,Launch,3,9,42,0
2,Opponent2,Opponent2_F3,,2H,581.700724,Free Kick,Throw in,55,100,56,67
2,Opponent2,Opponent2_F2,Opponent2_D4,2H,585.320955,Pass,Simple pass,56,67,43,33
2,Opponent2,Opponent2_D4,Opponent2_M4,2H,587.012284,Pass,Simple pass,43,33,66,27
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,591.851488,Pass,Simple pass,66,27,68,55
2,Opponent2,Opponent2_M1,Opponent2_D2,2H,594.46384,Pass,Simple pass,68,55,62,86
2,Opponent2,Opponent2_D2,Opponent2_F3,2H,597.248612,Pass,Simple pass,62,86,69,88
2,Opponent2,Opponent2_F3,,2H,600.338786,Others on the ball,Touch,69,88,73,74
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,602.237455,Pass,Simple pass,73,74,77,62
2,Opponent2,Opponent2_M2,,2H,602.401521,Duel,Ground loose ball duel,77,62,76,69
2,Huskies,Huskies_M1,,2H,602.658414,Duel,Ground loose ball duel,23,38,24,31
2,Huskies,Huskies_D4,Huskies_M4,2H,604.095893,Pass,Simple pass,24,31,29,22
2,Huskies,Huskies_M4,Huskies_F2,2H,605.815976,Pass,Simple pass,29,22,28,6
2,Huskies,Huskies_F2,,2H,607.353142,Pass,Simple pass,28,6,30,14
2,Opponent2,Opponent2_M1,,2H,608.02018,Others on the ball,Touch,70,86,63,96
2,Huskies,Huskies_F2,,2H,608.368371,Others on the ball,Touch,29,3,37,4
2,Huskies,Huskies_M4,,2H,610.954933,Duel,Ground attacking duel,37,4,25,10
2,Opponent2,Opponent2_D2,,2H,611.977861,Duel,Ground defending duel,63,96,75,90
2,Opponent2,Opponent2_D2,,2H,616.495949,Pass,Simple pass,75,90,94,85
2,Huskies,Huskies_D4,,2H,617.897079,Duel,Ground defending duel,6,15,9,7
2,Opponent2,Opponent2_F3,,2H,617.932107,Duel,Ground attacking duel,94,85,91,93
2,Opponent2,Opponent2_F3,Opponent2_D2,2H,621.060494,Pass,Simple pass,91,93,91,92
2,Opponent2,Opponent2_D2,Opponent2_F2,2H,622.752987,Pass,Cross,91,92,92,47
2,Opponent2,Opponent2_F2,,2H,624.262907,Duel,Air duel,92,47,72,74
2,Huskies,Huskies_D1,,2H,624.427225,Duel,Air duel,8,53,28,26
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,627.88994,Pass,Simple pass,72,74,75,81
2,Opponent2,Opponent2_M4,,2H,630.251649,Pass,Cross,75,81,0,0
2,Huskies,Huskies_M3,,2H,631.43662,Others on the ball,Touch,24,29,10,51
2,Huskies,Huskies_G1,,2H,637.525473,Pass,High pass,10,51,62,19
2,Opponent2,Opponent2_M4,,2H,639.157415,Others on the ball,Touch,38,81,36,80
2,Huskies,Huskies_F2,,2H,640.875639,Pass,Smart pass,64,20,79,50
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,642.808393,Pass,Simple pass,21,50,7,55
2,Opponent2,Opponent2_G1,Opponent2_D2,2H,643.948205,Pass,Simple pass,7,55,30,85
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,647.484021,Pass,Simple pass,30,85,40,66
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,650.48378,Pass,Simple pass,40,66,64,38
2,Opponent2,Opponent2_M2,Opponent2_M3,2H,651.723041,Pass,Simple pass,64,38,65,19
2,Opponent2,Opponent2_M3,Opponent2_M1,2H,654.447002,Pass,Simple pass,65,19,53,39
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,659.533098,Pass,Simple pass,53,39,67,30
2,Opponent2,Opponent2_D4,,2H,668.972116,Pass,Simple pass,67,30,72,48
2,Huskies,Huskies_D2,,2H,670.220805,Duel,Ground defending duel,28,52,36,48
2,Opponent2,Opponent2_F2,,2H,670.392804,Duel,Ground attacking duel,72,48,64,52
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,672.007036,Pass,Simple pass,64,52,74,77
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,674.309666,Pass,Simple pass,74,77,68,89
2,Opponent2,Opponent2_F3,Opponent2_M4,2H,677.252026,Pass,Simple pass,68,89,75,81
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,678.682143,Pass,Simple pass,75,81,10,10
2,Opponent2,Opponent2_F3,,2H,682.728384,Duel,Ground attacking duel,10,10,74,55
2,Opponent2,Opponent2_F3,,2H,685.424358,Duel,Ground attacking duel,74,55,74,52
2,Huskies,Huskies_M1,,2H,686.004075,Duel,Ground defending duel,26,45,26,48
2,Huskies,Huskies_M1,,2H,687.711158,Foul,Foul,26,48,26,45
2,Opponent2,Opponent2_M4,,2H,748.938549,Free Kick,Free kick shot,77,53,0,0
2,Opponent2,Opponent2_M2,,2H,750.668973,Shot,Shot,77,65,0,0
2,Huskies,Huskies_D3,,2H,752.220304,Others on the ball,Touch,21,43,100,100
2,Huskies,Huskies_F2,,2H,828.451574,Pass,Simple pass,42,24,87,51
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,831.641052,Pass,Hand pass,13,49,33,29
2,Opponent2,Opponent2_D4,Opponent2_D3,2H,839.761953,Pass,Simple pass,33,29,29,54
2,Opponent2,Opponent2_D3,Opponent2_G1,2H,842.271172,Pass,Simple pass,29,54,6,52
2,Opponent2,Opponent2_G1,Opponent2_M3,2H,846.516221,Pass,Launch,6,52,62,25
2,Opponent2,Opponent2_M3,,2H,850.166284,Duel,Air duel,62,25,63,39
2,Huskies,Huskies_D6,,2H,850.619823,Duel,Air duel,38,75,37,61
2,Huskies,Huskies_D1,Huskies_G1,2H,851.92701,Pass,Simple pass,37,61,8,44
2,Huskies,Huskies_G1,Huskies_D3,2H,855.014156,Pass,Launch,8,44,25,26
2,Huskies,Huskies_D3,Huskies_M3,2H,858.468571,Pass,Head pass,25,26,32,16
2,Huskies,Huskies_M3,Huskies_D4,2H,860.195737,Pass,Simple pass,32,16,28,6
2,Huskies,Huskies_D4,Huskies_D3,2H,861.62282,Pass,Simple pass,28,6,25,26
2,Huskies,Huskies_D3,Huskies_D4,2H,862.477883,Pass,Simple pass,25,26,27,6
2,Huskies,Huskies_D4,Huskies_M3,2H,864.513987,Pass,Simple pass,27,6,33,14
2,Huskies,Huskies_M3,Huskies_D3,2H,865.75307,Pass,Simple pass,33,14,26,17
2,Huskies,Huskies_D3,Huskies_F2,2H,866.990797,Pass,High pass,26,17,93,88
2,Huskies,Huskies_F2,,2H,868.238046,Duel,Air duel,93,88,76,5
2,Opponent2,Opponent2_D3,Opponent2_G1,2H,872.379778,Pass,Simple pass,24,95,11,56
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,876.500455,Pass,Simple pass,11,56,28,12
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,880.813969,Pass,Simple pass,28,12,12,33
2,Opponent2,Opponent2_G1,Opponent2_M1,2H,885.072892,Pass,Simple pass,12,33,27,35
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,886.219717,Pass,Simple pass,27,35,9,32
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,890.254868,Pass,Simple pass,9,32,15,10
2,Opponent2,Opponent2_D4,,2H,892.125696,Others on the ball,Touch,15,10,19,0
2,Huskies,Huskies_D6,,2H,958.861462,Free Kick,Throw in,77,100,72,87
2,Huskies,Huskies_M2,,2H,959.487545,Pass,Simple pass,72,87,81,93
2,Huskies,Huskies_M4,Huskies_M6,2H,960,Substitution,Substitution,,,,
2,Huskies,Huskies_D2,Huskies_M2,2H,960,Substitution,Substitution,,,,
2,Opponent2,Opponent2_M4,,2H,960.202382,Others on the ball,Touch,19,7,17,12
2,Opponent2,Opponent2_M1,,2H,961.530261,Pass,Simple pass,17,12,31,33
2,Huskies,Huskies_M1,Huskies_M3,2H,962.635732,Pass,Head pass,69,67,65,52
2,Huskies,Huskies_M3,Huskies_D4,2H,964.983815,Pass,Simple pass,65,52,53,23
2,Huskies,Huskies_D4,Huskies_D3,2H,967.178981,Pass,Simple pass,53,23,38,44
2,Huskies,Huskies_D3,,2H,970.09623,Pass,Smart pass,38,44,88,57
2,Opponent2,Opponent2_G1,,2H,986.681026,Pass,High pass,12,43,54,100
2,Huskies,Huskies_D4,,2H,1000.253728,Free Kick,Throw in,52,0,61,6
2,Huskies,Huskies_M2,Huskies_D4,2H,1001.604145,Pass,Simple pass,61,6,54,3
2,Huskies,Huskies_D4,,2H,1002.332415,Pass,High pass,54,3,90,6
2,Opponent2,Opponent2_D2,,2H,1007.33248,Duel,Ground defending duel,10,94,21,100
2,Huskies,Huskies_F1,,2H,1007.381664,Duel,Ground attacking duel,90,6,79,0
2,Huskies,Huskies_D4,,2H,1024.035205,Free Kick,Throw in,79,0,76,10
2,Huskies,Huskies_M2,Huskies_D4,2H,1024.999288,Pass,Simple pass,76,10,80,5
2,Huskies,Huskies_D4,,2H,1025.918371,Pass,Simple pass,80,5,88,12
2,Opponent2,Opponent2_D2,,2H,1027.292293,Duel,Ground defending duel,12,88,27,96
2,Huskies,Huskies_M6,,2H,1027.581537,Duel,Ground attacking duel,88,12,73,4
2,Huskies,Huskies_M6,Huskies_M3,2H,1029.77062,Pass,Simple pass,73,4,76,0
2,Huskies,Huskies_M3,Huskies_D4,2H,1032.002703,Pass,Simple pass,76,0,84,4
2,Huskies,Huskies_D4,,2H,1032.927036,Duel,Ground attacking duel,84,4,85,7
2,Opponent2,Opponent2_F3,,2H,1033.735595,Duel,Ground defending duel,16,96,15,93
2,Opponent2,Opponent2_F3,,2H,1036.314645,Foul,Foul,15,93,16,96
2,Huskies,Huskies_M6,,2H,1073.25714,Free Kick,Free kick cross,81,5,100,100
2,Opponent2,Opponent2_G1,,2H,1074.697945,Goalkeeper leaving line,Goalkeeper leaving line,0,0,19,95
2,Huskies,Huskies_D6,,2H,1095.86541,Free Kick,Throw in,84,100,85,88
2,Huskies,Huskies_F2,,2H,1097.043493,Pass,Simple pass,85,88,98,99
2,Opponent2,Opponent2_M4,,2H,1098.298623,Duel,Ground attacking duel,2,1,12,7
2,Huskies,Huskies_D6,,2H,1099.237742,Others on the ball,Touch,88,93,83,100
2,Opponent2,Opponent2_M3,,2H,1113.471976,Free Kick,Throw in,21,0,25,20
2,Opponent2,Opponent2_M4,Opponent2_F2,2H,1114.929893,Pass,Simple pass,25,20,66,16
2,Opponent2,Opponent2_F2,,2H,1119.594955,Others on the ball,Touch,66,16,69,25
2,Opponent2,Opponent2_F2,Opponent2_M4,2H,1121.019453,Pass,Simple pass,69,25,70,36
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,1122.758092,Pass,Simple pass,70,36,90,61
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,1124.441065,Pass,Simple pass,90,61,12,10
2,Opponent2,Opponent2_F3,,2H,1126.353303,Duel,Ground attacking duel,12,10,91,75
2,Opponent2,Opponent2_F3,,2H,1127.17744,Pass,Cross,91,75,87,71
2,Huskies,Huskies_D3,,2H,1128.019178,Others on the ball,Touch,9,43,13,29
2,Opponent2,Opponent2_F3,,2H,1128.924743,Duel,Ground attacking duel,87,71,10,11
2,Huskies,Huskies_D4,,2H,1129.597469,Duel,Ground defending duel,13,29,90,89
2,Opponent2,Opponent2_M4,,2H,1132.70005,Duel,Ground attacking duel,10,11,75,78
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,1133.976191,Pass,Simple pass,75,78,72,50
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,1136.006663,Pass,Simple pass,72,50,74,31
2,Opponent2,Opponent2_D4,Opponent2_M1,2H,1139.192716,Pass,Simple pass,74,31,68,53
2,Opponent2,Opponent2_M1,,2H,1142.275847,Pass,Simple pass,68,53,76,62
2,Huskies,Huskies_D4,,2H,1144.217781,Duel,Ground defending duel,26,34,24,38
2,Opponent2,Opponent2_F3,Opponent2_F3,2H,1145.004275,Pass,Simple pass,76,62,74,66
2,Opponent2,Opponent2_F3,,2H,1145.23978,Duel,Ground attacking duel,74,66,68,67
2,Huskies,Huskies_M6,Huskies_F2,2H,1146.583927,Pass,Simple pass,32,33,39,63
2,Huskies,Huskies_F2,Huskies_F1,2H,1148.386093,Pass,High pass,39,63,87,83
2,Huskies,Huskies_F1,,2H,1154.897675,Pass,Cross,87,83,90,51
2,Opponent2,Opponent2_G1,,2H,1159.04272,Pass,Hand pass,10,49,37,9
2,Huskies,Huskies_D6,,2H,1161.348007,Others on the ball,Clearance,63,91,68,100
2,Opponent2,Opponent2_M3,,2H,1195.452098,Free Kick,Throw in,41,0,62,21
2,Opponent2,Opponent2_F3,,2H,1195.89608,Duel,Air duel,62,21,63,34
2,Huskies,Huskies_M3,,2H,1196.280256,Duel,Air duel,38,79,37,66
2,Huskies,Huskies_M1,Huskies_D3,2H,1197.928443,Pass,Simple pass,37,66,28,55
2,Huskies,Huskies_D3,Huskies_G1,2H,1199.804526,Pass,Simple pass,28,55,9,49
2,Opponent2,Opponent2_D3,Opponent2_D5,2H,1200,Substitution,Substitution,,,,
2,Huskies,Huskies_G1,,2H,1202.756609,Pass,Launch,9,49,95,96
2,Opponent2,Opponent2_M1,,2H,1205.937772,Duel,Ground loose ball duel,5,4,35,40
2,Opponent2,Opponent2_D2,,2H,1207.843088,Pass,Head pass,35,40,58,50
2,Huskies,Huskies_D3,,2H,1209.619734,Pass,Head pass,42,50,63,27
2,Opponent2,Opponent2_D5,,2H,1211.867387,Pass,Launch,37,73,71,10
2,Huskies,Huskies_D6,Huskies_F1,2H,1217.605817,Pass,High pass,29,90,70,95
2,Huskies,Huskies_F1,,2H,1220.8819,Duel,Air duel,70,95,85,86
2,Opponent2,Opponent2_D2,,2H,1221.006944,Duel,Air duel,30,5,15,14
2,Huskies,Huskies_M2,,2H,1224.612191,Pass,Simple pass,85,86,89,62
2,Opponent2,Opponent2_D4,,2H,1227.161702,Pass,Launch,11,38,41,9
2,Huskies,Huskies_D6,,2H,1229.056357,Others on the ball,Touch,59,91,68,100
2,Opponent2,Opponent2_M3,Opponent2_G1,2H,1240.349862,Pass,Simple pass,23,11,9,44
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,1245.644079,Pass,Simple pass,9,44,11,76
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,1246.392219,Pass,Simple pass,11,76,11,43
2,Opponent2,Opponent2_G1,Opponent2_D5,2H,1249.714869,Pass,High pass,11,43,32,93
2,Opponent2,Opponent2_D5,Opponent2_D4,2H,1252.110432,Pass,Simple pass,32,93,19,88
2,Opponent2,Opponent2_D4,Opponent2_F3,2H,1257.711158,Pass,Simple pass,19,88,42,71
2,Opponent2,Opponent2_F3,Opponent2_M4,2H,1259.412712,Pass,Simple pass,42,71,41,79
2,Opponent2,Opponent2_M4,,2H,1260.884216,Others on the ball,Touch,41,79,42,84
2,Huskies,Huskies_M6,Huskies_D4,2H,1262.864606,Pass,Simple pass,58,16,43,4
2,Huskies,Huskies_D4,,2H,1265.438772,Others on the ball,Acceleration,43,4,63,6
2,Huskies,Huskies_D4,,2H,1268.301938,Pass,Simple pass,63,6,68,26
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,1268.700549,Pass,Simple pass,32,74,39,81
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,1271.090816,Pass,Simple pass,39,81,42,74
2,Opponent2,Opponent2_M2,Opponent2_D5,2H,1271.971061,Pass,Simple pass,42,74,67,95
2,Opponent2,Opponent2_D5,,2H,1277.700176,Pass,Simple pass,67,95,80,80
2,Huskies,Huskies_D3,,2H,1278.883125,Duel,Ground defending duel,20,20,28,8
2,Opponent2,Opponent2_M4,,2H,1279.050179,Duel,Ground attacking duel,80,80,72,92
2,Huskies,Huskies_M6,Huskies_F2,2H,1284.211208,Pass,Simple pass,28,8,32,28
2,Huskies,Huskies_F2,Huskies_M2,2H,1285.243291,Pass,Simple pass,32,28,28,16
2,Huskies,Huskies_M2,Huskies_M6,2H,1286.309354,Pass,Simple pass,28,16,39,5
2,Huskies,Huskies_M6,,2H,1287.962437,Pass,Simple pass,39,5,41,5
2,Opponent2,Opponent2_F3,,2H,1289.10678,Others on the ball,Touch,59,95,58,100
2,Huskies,Huskies_D4,,2H,1308.730686,Free Kick,Throw in,42,0,51,10
2,Huskies,Huskies_M2,Huskies_D4,2H,1309.554769,Pass,Simple pass,51,10,42,4
2,Huskies,Huskies_D4,,2H,1310.038935,Pass,High pass,42,4,60,0
2,Opponent2,Opponent2_D5,,2H,1319.98901,Free Kick,Throw in,34,100,34,97
2,Opponent2,Opponent2_D5,Opponent2_F3,2H,1320.812359,Pass,Simple pass,34,97,46,90
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,1323.292498,Pass,Simple pass,46,90,46,95
2,Opponent2,Opponent2_D5,Opponent2_M4,2H,1324.531979,Pass,Simple pass,46,95,79,92
2,Opponent2,Opponent2_M4,,2H,1327.505595,Pass,High pass,79,92,92,0
2,Huskies,Huskies_D6,,2H,1350.900433,Free Kick,Throw in,16,100,28,76
2,Huskies,Huskies_M2,Huskies_F2,2H,1352.613516,Pass,Simple pass,28,76,25,95
2,Huskies,Huskies_F2,,2H,1353.241682,Others on the ball,Touch,25,95,90,97
2,Opponent2,Opponent2_M2,,2H,1353.936789,Others on the ball,Touch,75,16,81,16
2,Opponent2,Opponent2_M2,,2H,1354.472467,Others on the ball,Touch,81,16,10,3
2,Huskies,Huskies_M2,,2H,1354.597931,Duel,Ground defending duel,90,97,28,87
2,Huskies,Huskies_F2,,2H,1355.80418,Duel,Ground loose ball duel,28,87,30,87
2,Huskies,Huskies_F2,,2H,1356.089429,Pass,Simple pass,30,87,92,98
2,Opponent2,Opponent2_D2,,2H,1356.789623,Duel,Ground loose ball duel,72,13,8,2
2,Huskies,Huskies_F1,,2H,1357.365512,Duel,Ground attacking duel,92,98,32,94
2,Huskies,Huskies_F1,,2H,1359.419678,Duel,Ground defending duel,32,94,34,100
2,Opponent2,Opponent2_M3,,2H,1359.877984,Duel,Ground attacking duel,68,6,66,0
2,Opponent2,Opponent2_M3,,2H,1363.961493,Free Kick,Throw in,66,0,37,33
