MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
2,Opponent2,Opponent2_D3,Opponent2_M2,2H,218.390968,Simple pass,64,58,70,35
2,Opponent2,Opponent2_M2,Opponent2_M3,2H,233.326716,Simple pass,64,14,40,18
2,Opponent2,Opponent2_M3,Opponent2_D4,2H,235.849356,Simple pass,40,18,26,11
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,237.52358,Simple pass,26,11,11,49
2,Opponent2,Opponent2_G1,Opponent2_D3,2H,242.896218,Simple pass,11,49,20,49
2,Opponent2,Opponent2_D3,Opponent2_M2,2H,245.014153,Simple pass,20,49,34,47
2,Opponent2,Opponent2_M2,Opponent2_D4,2H,247.544055,Simple pass,34,47,25,20
2,Opponent2,Opponent2_D4,Opponent2_F2,2H,252.530703,Simple pass,38,21,61,32
2,Huskies,Huskies_M4,Huskies_D1,2H,255.54933,Simple pass,36,65,30,73
2,Huskies,Huskies_D1,Huskies_D3,2H,257.095413,Simple pass,30,73,28,50
2,Huskies,Huskies_D3,Huskies_G1,2H,260.141517,Simple pass,28,50,9,53
2,Opponent2,Opponent2_D3,Opponent2_D4,2H,273.345082,Simple pass,14,15,21,8
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,277.611589,High pass,21,8,27,84
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,281.065403,Simple pass,27,84,63,78
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,285.751431,Simple pass,63,78,65,34
2,Opponent2,Opponent2_D4,Opponent2_F2,2H,291.602796,Simple pass,67,33,72,44
2,Opponent2,Opponent2_F2,Opponent2_M1,2H,293.384183,Simple pass,72,44,70,49
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,295.409509,Simple pass,70,49,70,84
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,297.738943,Simple pass,70,84,80,86
2,Opponent2,Opponent2_M2,Opponent2_M2,2H,299.481562,Simple pass,80,86,77,86
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,301.37987,Simple pass,77,86,81,74
2,Opponent2,Opponent2_M4,Opponent2_F2,2H,304.135596,Simple pass,82,60,82,51
2,Opponent2,Opponent2_M2,Opponent2_M1,2H,343.39767,Simple pass,74,85,52,54
2,Opponent2,Opponent2_M1,Opponent2_F3,2H,347.957144,Simple pass,52,54,60,83
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,350.290195,Simple pass,60,83,67,85
2,Opponent2,Opponent2_M2,Opponent2_D2,2H,353.496699,Simple pass,67,85,41,80
2,Opponent2,Opponent2_D2,Opponent2_G1,2H,356.069721,Simple pass,41,80,8,51
2,Opponent2,Opponent2_G1,Opponent2_M1,2H,363.797184,Simple pass,8,51,21,24
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,366.817386,Simple pass,21,24,27,30
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,368.14283,Simple pass,27,30,30,7
2,Opponent2,Opponent2_M2,Opponent2_M2,2H,410.810303,Head pass,76,78,10,10
2,Opponent2,Opponent2_D4,Opponent2_M2,2H,411.913159,Simple pass,78,72,91,87
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,418.126353,Simple pass,91,87,87,75
2,Huskies,Huskies_M1,Huskies_F2,2H,420.858257,Simple pass,13,31,91,89
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,426.096692,Simple pass,70,80,90,79
2,Huskies,Huskies_M3,Huskies_F1,2H,435.998963,Simple pass,29,55,31,74
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,456.22289,Simple pass,24,22,10,59
2,Opponent2,Opponent2_G1,Opponent2_D2,2H,457.95628,Simple pass,10,59,28,87
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,464.182237,High pass,28,87,38,23
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,469.799915,Simple pass,38,23,68,18
2,Huskies,Huskies_D6,Huskies_G1,2H,476.357565,Simple pass,19,90,6,72
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,484.960197,Simple pass,36,15,10,50
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,489.549086,Simple pass,10,50,17,30
2,Opponent2,Opponent2_D4,Opponent2_M1,2H,491.590578,Simple pass,17,30,41,28
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,519.867411,Simple pass,66,18,68,29
2,Opponent2,Opponent2_M1,Opponent2_F2,2H,522.245551,Simple pass,68,29,69,49
2,Opponent2,Opponent2_F2,Opponent2_M2,2H,524.270245,Simple pass,69,49,70,49
2,Huskies,Huskies_D1,Huskies_M1,2H,544.658708,Simple pass,17,86,26,66
2,Huskies,Huskies_M1,Huskies_D3,2H,547.592791,Simple pass,26,66,20,22
2,Huskies,Huskies_D3,Huskies_G1,2H,552.567895,Simple pass,20,22,3,9
2,Opponent2,Opponent2_F2,Opponent2_D4,2H,585.320955,Simple pass,56,67,43,33
2,Opponent2,Opponent2_D4,Opponent2_M4,2H,587.012284,Simple pass,43,33,66,27
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,591.851488,Simple pass,66,27,68,55
2,Opponent2,Opponent2_M1,Opponent2_D2,2H,594.46384,Simple pass,68,55,62,86
2,Opponent2,Opponent2_D2,Opponent2_F3,2H,597.248612,Simple pass,62,86,69,88
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,602.237455,Simple pass,73,74,77,62
2,Huskies,Huskies_D4,Huskies_M4,2H,604.095893,Simple pass,24,31,29,22
2,Huskies,Huskies_M4,Huskies_F2,2H,605.815976,Simple pass,29,22,28,6
2,Opponent2,Opponent2_F3,Opponent2_D2,2H,621.060494,Simple pass,91,93,91,92
2,Opponent2,Opponent2_D2,Opponent2_F2,2H,622.752987,Cross,91,92,92,47
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,627.88994,Simple pass,72,74,75,81
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,642.808393,Simple pass,21,50,7,55
2,Opponent2,Opponent2_G1,Opponent2_D2,2H,643.948205,Simple pass,7,55,30,85
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,647.484021,Simple pass,30,85,40,66
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,650.48378,Simple pass,40,66,64,38
2,Opponent2,Opponent2_M2,Opponent2_M3,2H,651.723041,Simple pass,64,38,65,19
2,Opponent2,Opponent2_M3,Opponent2_M1,2H,654.447002,Simple pass,65,19,53,39
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,659.533098,Simple pass,53,39,67,30
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,672.007036,Simple pass,64,52,74,77
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,674.309666,Simple pass,74,77,68,89
2,Opponent2,Opponent2_F3,Opponent2_M4,2H,677.252026,Simple pass,68,89,75,81
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,678.682143,Simple pass,75,81,10,10
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,831.641052,Hand pass,13,49,33,29
2,Opponent2,Opponent2_D4,Opponent2_D3,2H,839.761953,Simple pass,33,29,29,54
2,Opponent2,Opponent2_D3,Opponent2_G1,2H,842.271172,Simple pass,29,54,6,52
2,Opponent2,Opponent2_G1,Opponent2_M3,2H,846.516221,Launch,6,52,62,25
2,Huskies,Huskies_D1,Huskies_G1,2H,851.92701,Simple pass,37,61,8,44
2,Huskies,Huskies_G1,Huskies_D3,2H,855.014156,Launch,8,44,25,26
2,Huskies,Huskies_D3,Huskies_M3,2H,858.468571,Head pass,25,26,32,16
2,Huskies,Huskies_M3,Huskies_D4,2H,860.195737,Simple pass,32,16,28,6
2,Huskies,Huskies_D4,Huskies_D3,2H,861.62282,Simple pass,28,6,25,26
2,Huskies,Huskies_D3,Huskies_D4,2H,862.477883,Simple pass,25,26,27,6
2,Huskies,Huskies_D4,Huskies_M3,2H,864.513987,Simple pass,27,6,33,14
2,Huskies,Huskies_M3,Huskies_D3,2H,865.75307,Simple pass,33,14,26,17
2,Huskies,Huskies_D3,Huskies_F2,2H,866.990797,High pass,26,17,93,88
2,Opponent2,Opponent2_D3,Opponent2_G1,2H,872.379778,Simple pass,24,95,11,56
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,876.500455,Simple pass,11,56,28,12
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,880.813969,Simple pass,28,12,12,33
2,Opponent2,Opponent2_G1,Opponent2_M1,2H,885.072892,Simple pass,12,33,27,35
2,Opponent2,Opponent2_M1,Opponent2_G1,2H,886.219717,Simple pass,27,35,9,32
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,890.254868,Simple pass,9,32,15,10
2,Huskies,Huskies_M1,Huskies_M3,2H,962.635732,Head pass,69,67,65,52
2,Huskies,Huskies_M3,Huskies_D4,2H,964.983815,Simple pass,65,52,53,23
2,Huskies,Huskies_D4,Huskies_D3,2H,967.178981,Simple pass,53,23,38,44
2,Huskies,Huskies_M2,Huskies_D4,2H,1001.604145,Simple pass,61,6,54,3
2,Huskies,Huskies_M2,Huskies_D4,2H,1024.999288,Simple pass,76,10,80,5
2,Huskies,Huskies_M6,Huskies_M3,2H,1029.77062,Simple pass,73,4,76,0
2,Huskies,Huskies_M3,Huskies_D4,2H,1032.002703,Simple pass,76,0,84,4
2,Opponent2,Opponent2_M4,Opponent2_F2,2H,1114.929893,Simple pass,25,20,66,16
2,Opponent2,Opponent2_F2,Opponent2_M4,2H,1121.019453,Simple pass,69,25,70,36
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,1122.758092,Simple pass,70,36,90,61
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,1124.441065,Simple pass,90,61,12,10
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,1133.976191,Simple pass,75,78,72,50
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,1136.006663,Simple pass,72,50,74,31
2,Opponent2,Opponent2_D4,Opponent2_M1,2H,1139.192716,Simple pass,74,31,68,53
2,Opponent2,Opponent2_F3,Opponent2_F3,2H,1145.004275,Simple pass,76,62,74,66
2,Huskies,Huskies_M6,Huskies_F2,2H,1146.583927,Simple pass,32,33,39,63
2,Huskies,Huskies_F2,Huskies_F1,2H,1148.386093,High pass,39,63,87,83
2,Huskies,Huskies_M1,Huskies_D3,2H,1197.928443,Simple pass,37,66,28,55
2,Huskies,Huskies_D3,Huskies_G1,2H,1199.804526,Simple pass,28,55,9,49
2,Huskies,Huskies_D6,Huskies_F1,2H,1217.605817,High pass,29,90,70,95
2,Opponent2,Opponent2_M3,Opponent2_G1,2H,1240.349862,Simple pass,23,11,9,44
2,Opponent2,Opponent2_G1,Opponent2_D4,2H,1245.644079,Simple pass,9,44,11,76
2,Opponent2,Opponent2_D4,Opponent2_G1,2H,1246.392219,Simple pass,11,76,11,43
2,Opponent2,Opponent2_G1,Opponent2_D5,2H,1249.714869,High pass,11,43,32,93
2,Opponent2,Opponent2_D5,Opponent2_D4,2H,1252.110432,Simple pass,32,93,19,88
2,Opponent2,Opponent2_D4,Opponent2_F3,2H,1257.711158,Simple pass,19,88,42,71
2,Opponent2,Opponent2_F3,Opponent2_M4,2H,1259.412712,Simple pass,42,71,41,79
2,Huskies,Huskies_M6,Huskies_D4,2H,1262.864606,Simple pass,58,16,43,4
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,1268.700549,Simple pass,32,74,39,81
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,1271.090816,Simple pass,39,81,42,74
2,Opponent2,Opponent2_M2,Opponent2_D5,2H,1271.971061,Simple pass,42,74,67,95
2,Huskies,Huskies_M6,Huskies_F2,2H,1284.211208,Simple pass,28,8,32,28
2,Huskies,Huskies_F2,Huskies_M2,2H,1285.243291,Simple pass,32,28,28,16
2,Huskies,Huskies_M2,Huskies_M6,2H,1286.309354,Simple pass,28,16,39,5
2,Huskies,Huskies_M2,Huskies_D4,2H,1309.554769,Simple pass,51,10,42,4
2,Opponent2,Opponent2_D5,Opponent2_F3,2H,1320.812359,Simple pass,34,97,46,90
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,1323.292498,Simple pass,46,90,46,95
2,Opponent2,Opponent2_D5,Opponent2_M4,2H,1324.531979,Simple pass,46,95,79,92
2,Huskies,Huskies_M2,Huskies_F2,2H,1352.613516,Simple pass,28,76,25,95
2,Opponent2,Opponent2_D4,Opponent2_M2,2H,1371.115399,Simple pass,37,33,61,22
2,Opponent2,Opponent2_M2,Opponent2_D2,2H,1372.176696,Simple pass,61,22,38,20
2,Opponent2,Opponent2_D2,Opponent2_D5,2H,1374.72502,High pass,38,20,64,96
2,Huskies,Huskies_M2,Huskies_M6,2H,1382.17701,Simple pass,38,17,31,5
2,Opponent2,Opponent2_M4,Opponent2_M2,2H,1433.74119,Simple pass,45,75,61,57
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,1434.977732,Simple pass,61,57,54,54
2,Opponent2,Opponent2_M4,Opponent2_M5,2H,1440.409756,Simple pass,73,56,77,79
2,Opponent2,Opponent2_M5,Opponent2_D5,2H,1441.443207,Simple pass,77,79,89,92
2,Huskies,Huskies_M1,Huskies_D6,2H,1470.789152,Simple pass,42,76,40,92
2,Huskies,Huskies_D6,Huskies_F1,2H,1472.709318,High pass,40,92,70,84
2,Huskies,Huskies_F1,Huskies_F2,2H,1474.593401,Simple pass,70,84,72,81
2,Huskies,Huskies_F2,Huskies_M1,2H,1481.027357,Simple pass,72,81,68,58
2,Huskies,Huskies_M1,Huskies_M6,2H,1483.182857,Simple pass,68,58,73,33
2,Huskies,Huskies_M6,Huskies_D4,2H,1484.126961,Simple pass,73,33,74,8
2,Opponent2,Opponent2_F2,Opponent2_M2,2H,1508.48868,Cross,90,77,91,57
2,Opponent2,Opponent2_M2,Opponent2_M5,2H,1509.502161,Simple pass,91,57,90,58
2,Huskies,Huskies_D3,Huskies_D1,2H,1549.497959,Head pass,29,48,24,96
2,Opponent2,Opponent2_D2,Opponent2_D4,2H,1577.743727,Simple pass,36,23,38,59
2,Opponent2,Opponent2_D4,Opponent2_F3,2H,1581.843067,Simple pass,38,59,68,51
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,1584.237861,Simple pass,68,51,65,31
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,1586.015088,Simple pass,65,31,73,56
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,1620.718354,Simple pass,37,27,36,31
2,Huskies,Huskies_M3,Huskies_M1,2H,1622.825061,Simple pass,60,54,61,73
2,Huskies,Huskies_M1,Huskies_F2,2H,1624.092144,Simple pass,61,73,65,88
2,Huskies,Huskies_F2,Huskies_D6,2H,1624.921207,Simple pass,65,88,56,91
2,Huskies,Huskies_D6,Huskies_F2,2H,1627.09429,Simple pass,56,91,66,93
2,Opponent2,Opponent2_D4,Opponent2_F3,2H,1657.981527,Launch,13,32,43,22
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,1666.473386,Simple pass,11,29,11,9
2,Opponent2,Opponent2_M1,Opponent2_F2,2H,1669.009539,Launch,11,9,6,7
2,Huskies,Huskies_M3,Huskies_M6,2H,1672.50587,Simple pass,55,42,59,22
2,Opponent2,Opponent2_D5,Opponent2_M4,2H,1676.245684,Simple pass,42,82,49,55
2,Opponent2,Opponent2_F2,Opponent2_D5,2H,1716.166933,Simple pass,79,89,71,82
2,Opponent2,Opponent2_D5,Opponent2_M4,2H,1717.582281,Simple pass,71,82,70,72
2,Opponent2,Opponent2_M4,Opponent2_F2,2H,1722.685223,Simple pass,70,72,83,78
2,Opponent2,Opponent2_F2,Opponent2_F3,2H,1723.045491,Simple pass,83,78,88,69
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,1762.224515,Simple pass,28,17,24,76
2,Opponent2,Opponent2_D4,Opponent2_M5,2H,1766.626754,Simple pass,24,76,37,61
2,Opponent2,Opponent2_M5,Opponent2_M2,2H,1774.06789,Simple pass,37,61,65,76
2,Opponent2,Opponent2_M2,Opponent2_F2,2H,1777.317505,Simple pass,65,76,78,83
2,Opponent2,Opponent2_F2,Opponent2_M4,2H,1778.283507,Simple pass,78,83,82,53
2,Opponent2,Opponent2_M2,Opponent2_F2,2H,1797.304701,Cross,97,26,99,69
2,Opponent2,Opponent2_D4,Opponent2_M5,2H,1889.499336,Simple pass,30,53,33,52
2,Opponent2,Opponent2_M5,Opponent2_D5,2H,1891.107105,Simple pass,33,52,35,78
2,Opponent2,Opponent2_D5,Opponent2_F3,2H,1893.407316,Simple pass,35,78,77,88
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,1900.542079,Smart pass,77,88,93,67
2,Huskies,Huskies_M1,Huskies_F1,2H,1911.396246,High pass,10,87,45,26
2,Opponent2,Opponent2_G1,Opponent2_D2,2H,1992.563957,Hand pass,12,48,29,34
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,1995.213323,Simple pass,29,34,35,28
2,Opponent2,Opponent2_M1,Opponent2_D4,2H,1999.677752,Simple pass,35,28,36,79
2,Opponent2,Opponent2_D4,Opponent2_D5,2H,2004.143396,Simple pass,36,79,64,97
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,2031.663808,Simple pass,34,72,41,77
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,2033.644598,Simple pass,41,77,33,79
2,Opponent2,Opponent2_D4,Opponent2_M1,2H,2036.046653,Simple pass,33,79,42,23
2,Huskies,Huskies_M1,Huskies_D6,2H,2044.542946,Simple pass,30,68,43,87
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,2055.835824,Smart pass,89,14,90,27
2,Opponent2,Opponent2_M2,Opponent2_F2,2H,2058.264955,Cross,90,27,93,61
2,Opponent2,Opponent2_D5,Opponent2_F3,2H,2086.537243,Head pass,71,94,74,84
2,Opponent2,Opponent2_D2,Opponent2_D4,2H,2095.257539,Simple pass,54,81,39,87
2,Opponent2,Opponent2_D4,Opponent2_M4,2H,2097.616762,Simple pass,39,87,53,51
2,Opponent2,Opponent2_M4,Opponent2_D5,2H,2103.240771,High pass,53,51,72,96
2,Huskies,Huskies_D1,Huskies_M1,2H,2131.792483,Simple pass,25,76,32,62
2,Huskies,Huskies_M1,Huskies_G1,2H,2133.12065,Simple pass,32,62,10,58
2,Opponent2,Opponent2_D2,Opponent2_D4,2H,2154.573548,Simple pass,7,31,9,72
2,Opponent2,Opponent2_M5,Opponent2_F2,2H,2165.379635,Head pass,37,76,53,56
2,Opponent2,Opponent2_F2,Opponent2_M2,2H,2166.114771,Simple pass,53,56,55,49
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,2167.527314,Simple pass,55,49,76,83
2,Opponent2,Opponent2_D4,Opponent2_D5,2H,2180.191932,Simple pass,38,81,62,94
2,Opponent2,Opponent2_D5,Opponent2_M4,2H,2182.809609,Simple pass,62,94,63,81
2,Opponent2,Opponent2_M4,Opponent2_M5,2H,2187.429657,Simple pass,63,81,63,78
2,Opponent2,Opponent2_M5,Opponent2_D2,2H,2193.643806,Simple pass,63,78,66,35
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,2196.527522,Simple pass,66,35,67,20
2,Opponent2,Opponent2_M1,Opponent2_M5,2H,2200.033011,Simple pass,67,20,72,37
2,Opponent2,Opponent2_M5,Opponent2_D2,2H,2201.968514,Simple pass,72,37,64,30
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,2208.211498,Simple pass,71,61,73,82
2,Opponent2,Opponent2_M4,Opponent2_D5,2H,2210.807261,Simple pass,73,82,85,93
2,Opponent2,Opponent2_D5,Opponent2_M2,2H,2213.231494,Cross,85,93,90,43
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,2296.19559,Simple pass,37,32,34,77
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,2300.00394,Simple pass,34,77,44,82
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,2306.010532,Simple pass,44,82,47,50
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,2307.929105,Simple pass,47,50,47,56
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,2308.747632,Simple pass,47,56,57,28
2,Opponent2,Opponent2_M1,Opponent2_D5,2H,2314.136884,High pass,57,28,63,96
2,Opponent2,Opponent2_D5,Opponent2_M2,2H,2318.777467,Simple pass,63,96,62,83
2,Opponent2,Opponent2_M2,Opponent2_D5,2H,2321.004366,Simple pass,62,83,70,79
2,Opponent2,Opponent2_D5,Opponent2_M5,2H,2322.795363,Simple pass,70,79,74,69
2,Opponent2,Opponent2_M5,Opponent2_D5,2H,2324.268408,Simple pass,74,69,73,65
2,Opponent2,Opponent2_D5,Opponent2_F2,2H,2324.504953,Simple pass,73,65,12,9
2,Opponent2,Opponent2_F2,Opponent2_M2,2H,2328.972983,Simple pass,92,83,79,87
2,Opponent2,Opponent2_M2,Opponent2_M5,2H,2331.674219,Simple pass,79,87,89,86
2,Opponent2,Opponent2_M5,Opponent2_D5,2H,2333.569231,Simple pass,89,86,90,75
2,Opponent2,Opponent2_M4,Opponent2_D5,2H,2348.700938,Simple pass,75,66,87,81
2,Opponent2,Opponent2_D5,Opponent2_M5,2H,2352.793458,Simple pass,89,83,75,49
2,Opponent2,Opponent2_M5,Opponent2_F3,2H,2354.811686,Simple pass,75,49,75,42
2,Opponent2,Opponent2_F3,Opponent2_F2,2H,2357.64227,Simple pass,75,42,96,39
2,Opponent2,Opponent2_M2,Opponent2_M1,2H,2400.82802,Simple pass,27,19,32,10
2,Opponent2,Opponent2_M2,Opponent2_F2,2H,2429.455683,Simple pass,38,23,68,34
2,Huskies,Huskies_M2,Huskies_G1,2H,2435.044328,Simple pass,21,74,9,65
2,Opponent2,Opponent2_M4,Opponent2_M1,2H,2441.348895,Simple pass,66,28,59,11
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,2443.392955,Simple pass,59,11,58,22
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,2445.520603,Simple pass,58,22,55,51
2,Opponent2,Opponent2_D4,Opponent2_M2,2H,2449.634253,Simple pass,70,52,77,60
2,Opponent2,Opponent2_M2,Opponent2_M5,2H,2452.876637,Simple pass,74,64,94,84
2,Huskies,Huskies_D1,Huskies_D6,2H,2525.586862,Head pass,39,78,59,95
2,Opponent2,Opponent2_M5,Opponent2_F3,2H,2554.930155,Simple pass,27,30,25,14
2,Opponent2,Opponent2_F3,Opponent2_M2,2H,2556.540608,Simple pass,25,14,30,22
2,Opponent2,Opponent2_M2,Opponent2_F3,2H,2557.072473,Simple pass,30,22,4,2
2,Opponent2,Opponent2_F3,Opponent2_F2,2H,2558.674556,Simple pass,27,7,41,31
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,2708.926233,Simple pass,7,18,12,12
2,Opponent2,Opponent2_M5,Opponent2_M4,2H,2749.147046,Simple pass,37,74,40,86
2,Opponent2,Opponent2_M4,Opponent2_D4,2H,2751.242051,Simple pass,40,86,37,70
2,Opponent2,Opponent2_D4,Opponent2_D2,2H,2753.042129,Simple pass,37,70,37,30
2,Opponent2,Opponent2_D2,Opponent2_M1,2H,2755.609537,Simple pass,37,30,71,12
2,Opponent2,Opponent2_M1,Opponent2_M2,2H,2758.527463,Simple pass,71,12,64,20
2,Opponent2,Opponent2_M2,Opponent2_M1,2H,2760.990041,Simple pass,64,20,76,8
2,Opponent2,Opponent2_M1,Opponent2_M2,2H,2762.277468,Simple pass,76,8,66,15
2,Opponent2,Opponent2_M2,Opponent2_M5,2H,2764.017501,Simple pass,66,15,70,42
2,Opponent2,Opponent2_M5,Opponent2_F3,2H,2766.631559,Simple pass,70,42,9,5
2,Opponent2,Opponent2_M2,Opponent2_M5,2H,2772.927526,Simple pass,71,22,71,55
2,Opponent2,Opponent2_M5,Opponent2_D5,2H,2776.959243,Simple pass,71,55,65,84
2,Opponent2,Opponent2_D5,Opponent2_M5,2H,2780.075959,Simple pass,65,84,71,72
2,Huskies,Huskies_M2,Huskies_F1,2H,2788.677561,Simple pass,32,32,53,54
2,Huskies,Huskies_F1,Huskies_M7,2H,2794.36304,Simple pass,68,50,72,57
2,Opponent2,Opponent2_M5,Opponent2_M1,2H,2797.957114,Simple pass,35,40,59,28
2,Opponent2,Opponent2_M1,Opponent2_F3,2H,2801.825481,Simple pass,59,28,82,31
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,2807.151111,Cross,94,33,84,94
2,Opponent2,Opponent2_D5,Opponent2_D4,2H,2812.963718,Simple pass,84,94,72,74
2,Opponent2,Opponent2_D4,Opponent2_M4,2H,2817.743258,Simple pass,72,74,71,41
2,Opponent2,Opponent2_M4,Opponent2_M5,2H,2820.217447,Simple pass,71,41,69,55
2,Opponent2,Opponent2_M5,Opponent2_M2,2H,2821.366879,Simple pass,69,55,72,55
2,Opponent2,Opponent2_M2,Opponent2_M4,2H,2823.77304,Simple pass,72,55,72,30
2,Opponent2,Opponent2_M4,Opponent2_M5,2H,2827.961204,Simple pass,72,30,73,69
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,2835.515161,Simple pass,97,74,91,89
2,Opponent2,Opponent2_D2,Opponent2_M5,2H,2842.27184,Simple pass,80,79,74,66
2,Opponent2,Opponent2_M1,Opponent2_M4,2H,2855.578163,Simple pass,88,9,72,16
2,Opponent2,Opponent2_M4,Opponent2_D2,2H,2858.770974,Simple pass,72,16,73,40
2,Opponent2,Opponent2_D2,Opponent2_M4,2H,2860.047757,Simple pass,73,40,72,36
2,Opponent2,Opponent2_M4,Opponent2_F3,2H,2862.466264,Simple pass,72,36,83,53
2,Opponent2,Opponent2_F3,Opponent2_D5,2H,2864.327564,Simple pass,83,53,72,77
2,Opponent2,Opponent2_D5,Opponent2_M5,2H,2865.857573,Simple pass,72,77,77,59
2,Huskies,Huskies_D1,Huskies_D6,2H,2932.852162,Head pass,30,73,33,91
2,Opponent2,Opponent2_M1,Opponent2_M2,2H,2939.922357,Head pass,41,10,64,30
2,Opponent2,Opponent2_F2,Opponent2_M4,2H,2944.309644,Head pass,71,51,53,55
2,Opponent2,Opponent2_M4,Opponent2_D5,2H,2945.530591,Simple pass,53,55,79,92
